7 8 7
0 9 9
7 6 7
8 8 9
6 7 7
7 7 8
9 7 8
7 6 6
8 7 7
8 7 0
8 8 8
7 7 6
6 7 8
8 9 9
6 7 6
9 8 9
4 6 6
5 6 6
8 7 7
7 7 6
8 7 8
8 9 9
0 7 7
7 7 5
5 5 5
7 6 7
7 6 5
8 7 8
8 8 8
9 8 8
4 4 5
7 7 7
6 6 7
8 0 9
7 7 7
9 7 8
7 8 6
8 9 8
4 5 5
9 7 9
9 7 6
8 9 9
9 7 8
8 7 8
6 7 7
8 6 6
9 8 9
4 0 5
7 7 7
7 5 7
7 7 7
7 8 8
8 9 9
8 9 9
8 9 9
6 7 6
7 8 7
7 7 7
8 10 9
8 7 9
9 8 0
8 0 8
7 6 6
7 7 5
6 6 6
7 7 7
6 5 6
7 8 7
0 5 5
0 6 6
8 8 8
7 8 7
7 7 6
0 5 6
8 8 8
0 5 5
4 4 5
9 8 8
4 6 6
9 6 9
7 8 9
6 5 5
0 7 7
6 6 8
9 8 8
7 7 6
9 9 9
7 6 8
8 8 9
4 6 5
7 6 7
4 6 6
7 6 5
7 7 8
8 8 8
7 8 8
4 5 0
4 6 5
4 5 0
7 7 9
9 8 9
7 8 7
9 7 7
7 7 7
7 7 9
4 6 6
5 5 6
7 6 8
7 6 7
5 6 7
7 7 7
9 7 7
7 6 6
9 6 9
4 5 5
7 8 7
8 8 8
7 7 9
8 9 9
9 7 6
7 9 8
5 5 5
7 7 6
7 7 8
7 7 8
9 6 9
9 7 8
8 8 9
7 8 0
