11 11
3 2
1 1
12 12
1 1
10 9
1 1
1 1
10 11
1 1
1 1
10 11
10 10
12 12
1 1
1 1
10 11
2 2
2 2
11 11
1 1
1 1
12 12
10 10
2 2
11 11
2 2
1 1
1 1
1 1
2 2
1 1
1 1
1 1
2 2
10 10
1 1
1 1
10 12
2 2
2 2
1 1
1 1
1 1
10 10
12 12
1 1
1 1
2 2
1 1
11 12
1 1
10 10
3 2
1 1
2 2
1 1
10 10
10 10
1 1
11 11
11 11
12 12
9 9
1 1
1 1
1 1
11 11
11 12
1 1
1 1
11 11
1 1
10 10
11 12
1 1
1 1
1 1
1 2
10 10
1 1
10 12
12 12
10 11
2 2
2 2
11 11
1 1
1 1
1 1
10 9
10 10
1 1
12 12
10 11
1 1
2 2
3 1
2 2
1 1
2 2
10 9
12 12
12 12
1 1
1 1
10 10
2 2
1 2
10 10
1 1
12 12
3 3
